yelp_id,gmaps_id,gmaps_name,gmaps_address,gmaps_city,gmaps_zipcode,gmaps_latitude,gmaps_longitude,yelp_rating,yelp_rating_count,gmaps_rating,gmaps_rating_count,composite_score,yelp_types,gmaps_types,has at least one type (yelp/google)
,ChIJY72IJGukiogROcN4bPYT47g,Belk,2770 Martha Berry Hwy #100,Rome,30165,34.2998454,-85.1710796,0,0,4.1,771,0.7440064739,,"department_store, shoe_store, home_goods_store, clothing_store",1
,ChIJufPFMNcJ9YgRFCS0XTeKH7Q,Burlington,5766 Buford Hwy,Doraville,30340,33.9100087,-84.268537,0,0,3.6,799,0.6447482673,,"clothing_store, department_store, jewelry_store, home_goods_store",1
,ChIJtz7EAvgE9YgRpAfjroQBEzE,Target,375 18th St NW,Atlanta,30363,33.7932856,-84.3993367,0,0,4,833,0.7256148721,,"department_store, shoe_store, furniture_store, home_goods_store, electronics_store, clothing_store",1
,ChIJAQB7QhPi9IgR-UaXrEEZ2hc,T.J. Maxx,3602 Marketplace Blvd,Atlanta,30344,33.6595413,-84.5029504,0,0,4.2,752,0.7634876288,,"department_store, jewelry_store, clothing_store",1
,ChIJ7Wcj5tgU9YgRlcxNwECpRPI,Macy's,400 Ernest W Barrett Pkwy NW Ste 400,Kennesaw,30144,34.0177099,-84.5644745,0,0,4.2,2600,0.7892970463,,"department_store, shoe_store, furniture_store, home_goods_store, clothing_store",1
,ChIJ1w6lrSPj9IgRBoj5UJBdEr4,Burlington,3755 Carmia Dr SW #110,Atlanta,30331,33.6557255,-84.5072,0,0,3.8,231,0.6589744886,,"clothing_store, department_store, jewelry_store, home_goods_store",1
,ChIJY2Q11FoJ9YgRysH8FrVNIBA,Macy's,4300 Ashford Dunwoody Rd NE,Dunwoody,30346,33.9219419,-84.3413453,0,0,4.3,3405,0.814911274,,"department_store, shoe_store, furniture_store, home_goods_store, clothing_store",1
,ChIJ1eNEGd6g9YgR4urrUrio6G0,T.J. Maxx,3200 Holcomb Bridge Rd,Atlanta,30092,33.9503794,-84.2313313,0,0,4.2,1050,0.7704300185,,"department_store, jewelry_store, clothing_store",1
,ChIJUwcppyKliogRvnv1RQzZJuM,Kohl's,86 Hicks Dr SE,Rome,30161,34.2530928,-85.1611138,0,0,4.4,143,0.7690444538,,department_store,1
,ChIJpcIejsWkiogRthaq2Dk0xhk,T.J. Maxx,1454 Turner McCall Blvd,Rome,30161,34.24942,-85.164753,0,0,4.3,607,0.7790342185,,"department_store, jewelry_store, clothing_store",1
,ChIJmQtKCaoi9YgRsh2m0hmXppU,Kohl's,1825 East-West Connector,Austell,30106,33.8526021,-84.6068629,0,0,4.2,1866,0.7823935715,,department_store,1
,ChIJZ92EduSn9YgRG_IdaqEkSqo,T.J. Maxx,2146 Henderson Mill Rd,Atlanta,30345,33.8469542,-84.2572299,0,0,4.3,599,0.77875844,,"department_store, jewelry_store, clothing_store",1
,ChIJB5D5jegF9YgRZ1SZgMiZj-8,HomeGoods,2625 Piedmont Rd NE,Atlanta,30324,33.8278987,-84.3651523,0,0,4.5,381,0.809357571,,"department_store, furniture_store, home_goods_store",1
,ChIJg12udnMH9YgRwKnd2Cwa364,HomeGoods,2597 N Decatur Rd,Decatur,30030,33.7911113,-84.2880475,0,0,4.5,603,0.8188967856,,"department_store, furniture_store, home_goods_store",1
,ChIJ53XqqIUH9YgRA1phpe63PNA,Marshalls,2050 Lawrenceville Hwy,Decatur,30033,33.807324,-84.278013,0,0,4.3,898,0.7871774803,,"department_store, clothing_store",1
,ChIJI7x6fBPi9IgR15-nvBs7fHU,"T.J MAX. 3645 Marketplace Boulevard, East Point Georgia 30344",3645 Marketplace Blvd,East Point,30344,33.6580907,-84.5034114,0,0,4.2,5,0.6628742035,,department_store,1
,ChIJoZ9XQgEY9YgRzTxGgV4r4fE,T.J. Maxx,1757 East-West Connector #300,Austell,30106,33.8518959,-84.6018756,0,0,4.2,643,0.7602319223,,"department_store, jewelry_store, clothing_store",1
,ChIJd6wg6_pF9YgRkhExOtRF5es,Kohl's,600 E Main St,Cartersville,30121,34.1752891,-84.7807543,0,0,4.3,998,0.7893735072,,department_store,1
,ChIJxwJOwVAJ9YgRVuvf3wCAw6E,T.J. Maxx,134 Perimeter Center W,Dunwoody,30346,33.9283131,-84.3470547,0,0,4.3,755,0.7835704162,,"department_store, jewelry_store, clothing_store",1
,ChIJMT5vfPsE9YgRHBykiAVN9dE,Rooney Retail,500 Northside Circle NW Apt. #CC3,Atlanta,30309,33.7979218,-84.4045227,0,0,5,1,0.8,,department_store,1
,ChIJyxBVNvyo9YgR3TRcG1Z00Z8,Ross Dress for Less,5220 Memorial Dr,Stone Mountain,30083,33.7987804,-84.2232113,0,0,4.1,1050,0.7504300185,,"clothing_store, shoe_store, department_store",1
,ChIJpaoNAssF9YgRyAcDNlgv6vI,Target,2539 Piedmont Rd NE,Atlanta,30324,33.8237498,-84.3631009,0,0,4.1,421,0.7314310239,,"department_store, shoe_store, furniture_store, home_goods_store, electronics_store, clothing_store",1
,ChIJeyNqQhPi9IgR6XJq0ueoZ5E,Ross Dress for Less,3604 Marketplace Blvd,East Point,30344,33.6598752,-84.5025645,0,0,4.2,1362,0.7758423548,,"clothing_store, shoe_store, department_store",1
,ChIJ2XBQJl8P9YgRkZFPCT2nHYk,Nordstrom Rack,3495 Buckhead Loop NE,Atlanta,30326,33.8501391,-84.3700905,0,0,4.2,1216,0.7734833495,,"clothing_store, shoe_store, department_store",1
,ChIJyfYHgFkJ9YgRTY8l1x249Q8,Ross Dress for Less,110 Perimeter Center Pl,Dunwoody,30346,33.9307638,-84.3406756,0,0,3.9,992,0.7092480791,,"clothing_store, shoe_store, department_store",1
,ChIJ01oqi1YQ9YgR_78xGsuBvvI,Ross Dress for Less,2540 Cumberland Blvd SE,Smyrna,30080,33.8885972,-84.4774858,0,0,4.1,1034,0.7501106106,,"clothing_store, shoe_store, department_store",1
,ChIJGbCOtFYP9YgRpjqvz2RZrAQ,Target,3535 Peachtree Rd NE,Atlanta,30326,33.851668,-84.3591652,0,0,4.1,377,0.7291384006,,"department_store, shoe_store, furniture_store, home_goods_store, electronics_store, clothing_store",1
,ChIJl0paZv8J9YgRGbRKfNePReg,T.J. Maxx,5488 Peachtree Industrial Blvd,Chamblee,30341,33.8994813,-84.30352,0,0,4.4,388,0.789735654,,"department_store, jewelry_store, clothing_store",1
,ChIJ4T6Vomzi9IgRe__U5Vvm-Yc,Target,3660 Marketplace Blvd,East Point,30344,33.6589823,-84.4990732,0,0,4.1,725,0.7427273456,,"department_store, shoe_store, furniture_store, home_goods_store, electronics_store, clothing_store",1
,ChIJf3F3QTkG9YgR3BCKibihJ3o,Target,2400 N Druid Hills Rd,Atlanta,30329,33.8282852,-84.3252182,0,0,4.1,981,0.7490161466,,"department_store, shoe_store, furniture_store, home_goods_store, electronics_store, clothing_store",1
,ChIJ480HCkUJ9YgRA8L7OfZGKns,Nordstrom Rack,1201 Hammond Dr,Dunwoody,30346,33.9193474,-84.3429905,0,0,4.2,1216,0.7734833495,,"department_store, shoe_store, clothing_store",1
,ChIJsTQYZj3G9IgRuyX97UwhSDk,Regal Georgian,232 Newnan Crossing Bypass,Newnan,30265,33.3915156,-84.7644366,0,0,4.3,1836,0.8020562909,,movie_theater,1
,ChIJUbnpUJ4N9YgRNK162J4IgXM,AMC Camp Creek 14,3760 Princeton Lakes Pkwy,Atlanta,30331,33.657866,-84.5105796,0,0,3.9,3650,0.7363575531,,movie_theater,1
,ChIJg7Rc21AP9YgRt0bxFb-Bs2c,AMC Phipps Plaza 14,3500 Peachtree Rd NE,Atlanta,30326,33.8526536,-84.3628883,0,0,4.4,2302,0.8267634773,,movie_theater,1
,ChIJ5Upu99O99YgRj9N_XtDa5LQ,AMC Colonial 18,825 Lawrenceville-Suwanee Rd,Lawrenceville,30043,33.9691235,-84.0193342,0,0,4.5,3753,0.8569368106,,movie_theater,1
,ChIJObUTn-eg9YgRRQxdXB3yqiY,NCG Cinemas - Peachtree Corners,6135 Peachtree Pkwy Ste 501,Peachtree Corners,30092,33.9528051,-84.2356209,0,0,4.5,2035,0.8441977991,,movie_theater,1
,ChIJaefPdFOh-4gRTeX_mkkX9fE,Pooler Cinemas,425 Pooler Pkwy,Pooler,31322,32.1366667,-81.2494444,0,0,4.6,3156,0.8733306195,,movie_theater,1
,ChIJocrXZhZ19YgR2STEcfyS2S4,AMC DINE-IN North Point Mall 12,4500 North Point Cir,Alpharetta,30022,34.0480359,-84.2964607,0,0,4.2,2323,0.7869524741,,movie_theater,1
,ChIJIXrrhTjN-YgRjNiHLd0ptmU,Riverwatch Cinemas,832 Cabela Dr,Augusta,30909,33.5240745,-82.0172172,0,0,4.7,3950,0.8980017374,,movie_theater,1
,ChIJ78F-1ZNm7ogRP4TnIsZnigs,Valdosta Cinemas,1680 Baytree Rd,Valdosta,31602,30.8483198,-83.322344,0,0,4.4,2144,0.8252836652,,movie_theater,1
,ChIJvx3lEQuj9YgRhF5Nqf-_87c,Studio Movie Grill,3850 Venture Dr,Duluth,30096,33.9492591,-84.1398926,0,0,3.9,4576,0.7410639867,,"movie_theater, bar, restaurant, food",1
,ChIJx71upadA9YgROxxyqTnKwkY,NCG Cinema - Acworth,4421 Cinema Dr,Acworth,30101,34.040447,-84.6775816,0,0,4.5,3691,0.8565900656,,movie_theater,1
,ChIJH7945YnA9IgRwGeTIldRbmc,NCG Cinemas - Peachtree City,55 Fischer Crossings Blvd,Sharpsburg,30277,33.3986511,-84.61676,0,0,4.4,2155,0.8253901666,,movie_theater,1
,ChIJ5bAY9VQD9YgRjzsT0cKSUZo,AMC Madison Yards 8,975 Memorial Dr SE,Atlanta,30316,33.7461626,-84.3563992,0,0,4.6,1449,0.8571306624,,movie_theater,1
,ChIJZQTN2D4Q9YgRErMEa9s_NLU,AMC Parkway Pointe 15,3101 Cobb Pkwy SE UNIT 201,Atlanta,30339,33.8790269,-84.4564502,0,0,4.5,5336,0.8642625069,,movie_theater,1
,ChIJ8Yitsz6W9YgRqbryeRt3pqI,Movie Tavern Horizon Village,2855 Lawrenceville-Suwanee Rd,Suwanee,30024,34.0267639,-84.042678,0,0,4.1,1896,0.762725475,,"movie_theater, bar, restaurant, food",1
,ChIJCZbP21qU9YgRWq9IgLTuekA,Regal Mall Of Georgia,3333 Buford Dr Suite 3000,Buford,30519,34.06562,-83.985016,0,0,4.2,2358,0.7872637055,,movie_theater,1
,ChIJTd9N35wN9YgRPhy7O6aYMgg,Merchants Walk Cinemas,1301 Johnson Ferry Rd,Marietta,30068,33.978052,-84.427562,0,0,4.5,959,0.8285443839,,movie_theater,1
,ChIJ9zmZMlmmX4gRlSEc4g_bKT0,Swan Drive-In Theatre & Diner,651 Summit St,Blue Ridge,30513,34.8582486,-84.3251823,0,0,4.8,901,0.8872468451,,"movie_theater, restaurant, food",1
,ChIJn6gOEQYF9YgRkJhCpgVj9DU,IPIC Theaters,1197 Peachtree St NE Suite 350,Atlanta,30361,33.7872685,-84.3820507,0,0,4.2,1210,0.7733804449,,"movie_theater, restaurant, food",1
,ChIJ36aOZ04K8YgRDz0w85_ROsw,Heart of Georgia Cinemas,"1167 Eastman, Cochran Hwy",Eastman,31023,32.2143603,-83.2119865,0,0,4.5,254,0.800942618,,movie_theater,1
,ChIJBYwbERYE9YgRUhoLmweeB2M,Landmark's Midtown Art Cinema,931 Monroe Dr NE,Atlanta,30308,33.779128,-84.3672501,0,0,4.4,1244,0.8139569589,,movie_theater,1
,ChIJF2w-LJtWi4gRlxGay37gdOo,AMC CLASSIC LaGrange 10,201 Main St,LaGrange,30240,33.0367338,-85.0307364,0,0,4.3,827,0.7854645393,,movie_theater,1
,ChIJu7AxdrkiX4gR97cd3kF4Z-U,Blairsville Cinema,38 Backyard Ln,Blairsville,30512,34.9002552,-83.9152074,0,0,4.7,958,0.868522684,,movie_theater,1
,ChIJIW3mL0nW5IgR3gf6DGP5O-A,Glynn Place Cinemas,400 Mall Blvd,Brunswick,31525,31.2178394,-81.488055,0,0,4.1,1028,0.7499895579,,movie_theater,1
,ChIJkX0FvtbBiogRdLy_GWC_DJQ,The West Cinema,112 West Ave,Cedartown,30125,34.0113244,-85.2556595,0,0,4.7,237,0.8395061175,,movie_theater,1
,ChIJjY0ZUbDA-ogRbAff5lv0-YM,Jesup Drive-In,3686 Savannah Hwy,Jesup,31545,31.6504759,-81.8526863,0,0,4.5,952,0.8283920079,,movie_theater,1
,ChIJNUf63d-wWIgRdmA9Rg_56B8,Habersham Hills Cinemas,2115 Cody Rd,Mt Airy,30563,34.5775497,-83.4629027,0,0,4.5,1171,0.8326988743,,movie_theater,1
,ChIJzdvrj6fU-YgRQbM6UrnqkWo,Evans Cinemas,4365 Towne Centre Dr,Evans,30809,33.5347694,-82.1285051,0,0,4.5,1537,0.8383574213,,movie_theater,1
,ChIJf34Y5cXm84gRsjhs9U3mJf0,Galleria Cinemas,2980 Watson Blvd,Centerville,31028,32.6211458,-83.6887407,0,0,4.3,1091,0.7912268128,,movie_theater,1
,ChIJ1_AfKUly9ogRq-22SlVNDME,University 16 Cinemas,1793 Oconee Connector,Athens,30606,33.9148676,-83.4557641,0,0,4.6,1979,0.863617096,,movie_theater,1
,ChIJqfOfnxSkiogR8Wq_TdBFSRk,Movies at Berry Square,2820 Martha Berry Hwy,Rome,30165,34.3047251,-85.1732216,0,0,4.1,981,0.7490161466,,movie_theater,1
,ChIJ-eq9pVUJ9YgRH6XQ5acz7X4,Regal Perimeter Pointe,1155 Mount Vernon Hwy,Atlanta,30338,33.9324069,-84.3482674,0,0,4,1154,0.732394651,,movie_theater,1
,ChIJqQf5PNKWX4gRGBdVAB2x-Bs,Mountain Cinemas,312 Highland Pkwy,East Ellijay,30540,34.6534941,-84.4890381,0,0,4.8,1124,0.8918466988,,movie_theater,1
,ChIJ8RZroyZH-ogRhn19Bwu7A0o,AMC CLASSIC Statesboro 12,610 Brannen St,Statesboro,30458,32.4340901,-81.7635893,0,0,3.8,1336,0.6954413454,,movie_theater,1
,ChIJdy_taL5P9YgRVKbQ37Xp7j8,AMC CLASSIC Cartersville 12,1129 N Tennessee St,Cartersville,30120,34.1944238,-84.7960561,0,0,4.2,1654,0.779883978,,movie_theater,1
,ChIJeQXkdZHd84gRsVMysaGIWWo,Houston Lakes Cinemas,1121 SR 96,Warner Robins,31088,32.553231,-83.694277,0,0,4.5,1697,0.8404180383,,movie_theater,1
,ChIJ9_8oJFsJ9YgRBLQxvP7gdVA,LOOK Dine-In Cinemas Brookhaven,1004 Town Blvd,Atlanta,30319,33.8714019,-84.337525,0,0,4,494,0.714753065,,movie_theater,1
,ChIJdQsFFAMH9YgRt38pc3IGEVs,NCG Cinemas - Brookhaven,3365 Buford Hwy NE #920,Atlanta,30329,33.8432176,-84.3249812,0,0,4.4,474,0.7938943454,,movie_theater,1
,ChIJbX7gRCdt9ogRRKel0HgWefQ,Ciné,234 W Hancock Ave,Athens,30601,33.9595307,-83.3796949,0,0,4.8,308,0.8649418678,,movie_theater,1
,ChIJKfsxn9069YgRHNJ7aP74NzY,AMC Hiram 14,185 Metromont Rd,Hiram,30141,33.8839261,-84.7394704,0,0,4,3052,0.7526331683,,movie_theater,1
,ChIJ80wF2jv59IgRtpjF5G-tSuw,AMC Southlake 24,7065 Mt Zion Cir,Morrow,30260,33.563369,-84.3293661,0,0,4.3,8989,0.8351195983,,movie_theater,1
,ChIJ1agBsX-59YgRHelkQXgveQg,AMC CLASSIC Snellville 12,1905 Scenic Hwy N,Snellville,30078,33.8790197,-84.0153268,0,0,3.7,1643,0.6797451288,,movie_theater,1
,ChIJs2-hRha99YgRtkrNlNPInjY,AMC Sugarloaf Mills 18,5900 Sugarloaf Pkwy #415,Lawrenceville,30043,33.9814172,-84.0774516,0,0,4.3,2916,0.8116843757,,movie_theater,1
,ChIJK1-sL_sT9YgR44nz9HBmaMo,Studio Movie Grill - Marietta,40 Powers Ferry Rd,Marietta,30067,33.9491424,-84.5142892,0,0,3.8,4221,0.7193830074,,"movie_theater, bar, restaurant, food",1
,ChIJIY2TC_gE9YgR5qf5-aKuolk,Regal Atlantic Station,261 19th St NW #1250,Atlanta,30363,33.7934517,-84.3961211,0,0,4.1,4845,0.7822530709,,movie_theater,1
,ChIJI9PRq4MD9ogRgByeGuYl9NE,Commerce Cinemas,340 Banks Crossing Dr,Commerce,30529,34.2513883,-83.4588509,0,0,4.4,584,0.7982312976,,movie_theater,1
,ChIJP47X-6MG9YgR-rV20HhVwVA,Plaza Theatre,1049 Ponce De Leon Ave NE,Atlanta,30306,33.773471,-84.3530416,0,0,4.8,711,0.882321917,,movie_theater,1
,ChIJM0-Y-X_d9YgRiHEXB7LYDu4,AMC CLASSIC Bethlehem 12,416 Exchange Blvd,Bethlehem,30620,33.9428098,-83.7394999,0,0,4.3,1905,0.8028240235,,movie_theater,1
,ChIJ92MnafzfX4gRn3YHQunZI5o,AMC CLASSIC Walnut Square 12,2170 E Walnut Ave,Dalton,30721,34.7560798,-84.9334621,0,0,4.3,1240,0.7938899564,,movie_theater,1
,ChIJrUEKt3Cb9YgR33qRW6FrRgQ,AMC Avenue Forsyth 12,350 Peachtree Pkwy,Cumming,30041,34.1554676,-84.1773896,0,0,4.2,1666,0.7800344013,,movie_theater,1
,ChIJa3u-oJKv9YgR8VewQGKFnmc,NCG Cinema - Stone Mountain,1825 Rockbridge Rd SW,Stone Mountain,30087,33.8241049,-84.1214963,0,0,4.3,1789,0.8015166484,,movie_theater,1
,ChIJ9f8Doapl9YgRTgBd8Df4Mho,AMC CLASSIC Riverstone 15,5 Reinhardt College Pkwy,Canton,30114,34.2503128,-84.4805756,0,0,3.7,1331,0.675363335,,movie_theater,1
,ChIJU_RkjYUH9YgRBmu3JhnUzwE,AMC North Dekalb 16,2042 Lawrenceville Hwy Suite F - 22,Decatur,30033,33.8072407,-84.2784644,0,0,4,3899,0.7577312277,,movie_theater,1
,ChIJJ4lyQWro7YgRpv3glNwz5c8,Moultrie Cinemas,495 Hampton Way NE,Moultrie,31768,31.1895857,-83.7647868,0,0,4.5,431,0.8119186573,,movie_theater,1
,ChIJ9TUbmCMV9YgRUQavKze0axg,AMC Barrett Commons 24,2600 Cobb Pl Ln NW,Kennesaw,30144,34.0156358,-84.571169,0,0,4.1,2384,0.7674919312,,movie_theater,1
,ChIJjzfpdL3w74gRigmuFK_JVUY,Mall Cinemas,2260 Brunswick Hwy,Waycross,31501,31.2024691,-82.3220427,0,0,3.8,446,0.6726293406,,movie_theater,1
,ChIJLaV4KUS59YgRBt7s1YPftRE,AMC DINE-IN Webb Gin 11,1210 Scenic Hwy N,Lawrenceville,30045,33.903643,-84.0014451,0,0,3.8,3672,0.7164826386,,movie_theater,1
,ChIJiXB2iGYW9YgRhuW1OHf-sOs,NCG Cinemas - Marietta,1050 Powder Springs St,Marietta,30064,33.927595,-84.5720621,0,0,4.4,3020,0.8324137813,,movie_theater,1
,ChIJq4_rOqd19YgRgYMk8BlrESk,Studio Movie Grill - Alpharetta,7730 North Point Pkwy,Alpharetta,30022,34.0389813,-84.3036577,0,0,4.2,447,0.752675868,,movie_theater,1
,ChIJf8bUMEUE9YgR8nttKmmxaPc,High Museum of Art,1280 Peachtree St NE,Atlanta,30309,33.7900632,-84.385552,0,0,4.7,4858,0.9023088511,,"tourist_attraction, museum",1
,ChIJm_ej97vh84gRJucM7B9d3O4,Museum of Aviation,1942 Heritage Blvd,Robins AFB,31098,32.5921395,-83.5878582,0,0,4.8,4213,0.9193435175,,"museum, tourist_attraction",1
,ChIJrbSrMSfTjIgR3nYx4rt_yPA,The National Infantry Museum,1775 Legacy Way #235,Columbus,31903,32.3890541,-84.95527,0,0,4.9,6213,0.9474302367,,"tourist_attraction, movie_theater, museum, restaurant, food",1
,ChIJuec8DDqh-4gR5Y1LtkQqJM0,National Museum of the Mighty Eighth Air Force,175 Bourne Ave,Pooler,31322,32.1154483,-81.2364126,0,0,4.8,2043,0.90427945,,"museum, tourist_attraction",1
,ChIJn0vJlwIE9YgRHxlkBZq4_v8,Jimmy Carter Presidential Library and Museum,441 John Lewis Freedom Pkwy NE,Atlanta,30307,33.7663746,-84.3562815,0,0,4.6,401,0.8304200973,,"museum, tourist_attraction",1
,ChIJMeV-zPps9ogR4DRhQvRVTi0,Georgia Museum of Art,90 Carlton St,Athens,30602,33.9410952,-83.3698945,0,0,4.7,554,0.8571352026,,"tourist_attraction, museum",1
,ChIJh_xy_YUF9YgRppRCyz5ezrU,Atlanta History Center,130 W Paces Ferry Rd NW,Atlanta,30305,33.8418797,-84.3862534,0,0,4.7,912,0.8674992239,,"tourist_attraction, library, museum",1
,ChIJ8yjI7H4E9YgRyacfAZqyAUQ,World of Coca-Cola,121 Baker St NW,Atlanta,30313,33.7625564,-84.392436,0,0,4.4,29697,0.88,,"museum, tourist_attraction",1
,ChIJPRzoQ4AE9YgRqgunUXVptj4,National Center for Civil and Human Rights,100 Ivan Allen Jr Blvd NW,Atlanta,30313,33.7640278,-84.3930722,0,0,4.8,3732,0.9168200103,,museum,1
,ChIJy5tp0KFa9YgRz8ZpoGN1tvE,Tellus Science Museum,100 Tellus Dr,Cartersville,30120,34.2416496,-84.7705158,0,0,4.8,1207,0.8933288012,,"tourist_attraction, museum",1
,ChIJraqqat5s9ogR9r0mv9Fg4aM,Georgia Museum of Natural History,Natural History Bldg,Athens,30602,33.944938,-83.371743,0,0,4.2,48,0.7065995644,,"museum, tourist_attraction",1
,ChIJQcdXLUKe-4gROtQqiH7U8RQ,Ralph Mark Gilbert Civil Rights Museum,460 Martin Luther King Jr Blvd,Savannah,31401,32.0722513,-81.0998263,0,0,4.7,408,0.8507795316,,"museum, tourist_attraction",1
,ChIJ-YtMl7Cd-4gRcRiu0RKwiik,Old Fort Jackson,1 Fort Jackson Rd,Savannah,31404,32.0818684,-81.0357832,0,0,4.7,2045,0.884299813,,"tourist_attraction, museum",1
,ChIJtSzVa2We-4gR2w31FtQCppc,Davenport House Museum Entrance and Shop,323 E Broughton St,Savannah,31401,32.077724,-81.0878514,0,0,4.6,937,0.8480616838,,"museum, tourist_attraction",1
,ChIJrdLgtXnNjIgR6qA25z9ACFI,National Civil War Naval Museum,1002 Victory Dr,Columbus,31901,32.4468653,-84.9795599,0,0,4.7,809,0.865006917,,"tourist_attraction, museum",1
,ChIJJ-yfsAl0-4gRIlgIEagzF7M,Pin Point Heritage Museum,9924 Pin Point Ave,Savannah,31406,31.9521589,-81.0902873,0,0,4.9,432,0.891966798,,"museum, tourist_attraction",1
,ChIJq6qqqmpM9YgROM7a_pKOTHc,Savoy Automobile Museum,3 Savoy Ln,Cartersville,30120,34.2085912,-84.7952431,0,0,4.7,1131,0.8719758503,,museum,1
,ChIJNRnJ3H8E9YgRUkMCrr1LVfg,College Football Hall of Fame,250 Marietta St NW,Atlanta,30313,33.760276,-84.3953733,0,0,4.6,3291,0.8742024587,,"museum, tourist_attraction",1
,ChIJV9ZTuIUF9YgR2zibZFtxBg8,Swan House at Atlanta History Center,130 W Paces Ferry Rd NW,Atlanta,30305,33.8404395,-84.3875917,0,0,4.7,938,0.8680838692,,"tourist_attraction, museum",1
,ChIJw6Ch4Wae-4gR_otM9FVaVbI,American Prohibition Museum,209 W Saint Julian Street,Savannah,31401,32.080559,-81.0946235,0,0,4.6,3036,0.8725237637,,"museum, tourist_attraction",1
,ChIJVZDHDqxe84gRURoEe-uFvZs,Little White House Historic Site,401 Little White House Rd,Warm Springs,31830,32.8817414,-84.6860327,0,0,4.8,1688,0.9003073861,,"tourist_attraction, museum",1
,ChIJRUClUoXa5IgRUKVNJ_NOa3A,World War II Home Front Museum,4201 1st St,St Simons Island,31522,31.1456127,-81.3731401,0,0,4.8,507,0.8752928219,,"museum, tourist_attraction",1
,ChIJlauZXWee-4gR1At9iAmFKWo,Ships Of The Sea Maritime Museum,41 Martin Luther King Jr Blvd,Savannah,31401,32.0811605,-81.0972819,0,0,4.5,998,0.8293735072,,"tourist_attraction, museum",1
,ChIJ4yDXaV3a5IgRXRCONyD9IOA,St. Simons Island Lighthouse Museum,610 Beachview Dr,St Simons Island,31522,31.1340516,-81.3934662,0,0,4.7,2876,0.8913968876,,"museum, tourist_attraction",1
,ChIJ7eu842ie-4gR5OQarbETGl0,Sorrel Weed House Museum,6 W Harris St,Savannah,31401,32.0741303,-81.0940365,0,0,4.6,2362,0.86729898,,"tourist_attraction, museum",1
,ChIJY9PhiV0E9YgRCcM8v93lux8,Opium,119 Central Ave SW,Atlanta,30303,33.7514318,-84.3896071,0,0,2.8,200,0.4559880817,,night_club,1
,ChIJc7LA4xoF9YgRrNXbZsbkg18,REVEL ATLANTA,1778 Ellsworth Industrial Blvd NW,Atlanta,30318,33.8034695,-84.4274036,0,0,3.7,527,0.6560968213,,night_club,1
,ChIJ__8_ErcF9YgRTJENrVqRLks,District Atlanta,269 Armour Dr NE,Atlanta,30324,33.81211,-84.3786098,0,0,3.5,233,0.5991532107,,night_club,1
,ChIJc_4y9_MF9YgRjinNyxVf3kc,Havana Club ATL,3112 Piedmont Rd NE,Atlanta,30305,33.8410051,-84.3703339,0,0,3.6,647,0.6403608453,,"night_club, bar",1
,ChIJJTUyR4kF9YgRavOvWRbRnc8,Sanctuary Nightclub,3209 Paces Ferry Pl NW,Atlanta,30305,33.8427379,-84.3816562,0,0,4.2,155,0.7307110228,,"night_club, bar",1
,ChIJpa0kKl8R9YgRzyQILePug_o,Rio Club & Lounge,556 Commerce Ave SE,Marietta,30067,33.9388815,-84.50605,0,0,3,85,0.478311938,,"night_club, bar",1
,ChIJZ9C2CW4D9YgR8E0icqv2sN8,Blue Ivory NightClub,599 Whitehall St SW,Atlanta,30303,33.7427645,-84.4076105,0,0,4,903,0.72729296,,"night_club, restaurant, food",1
,ChIJryApmYkD9YgRlrrP6ArwahM,Royal Peacock Lounge,186 1/2 Auburn Ave NE,Atlanta,30303,33.7556752,-84.3815879,0,0,4.3,451,0.7728609447,,night_club,1
,ChIJuYPvinrR-YgR6icykXjq8mU,Club Velvet,2306 Gordon Hwy,Augusta,30909,33.4449276,-82.0926899,0,0,4.3,85,0.738311938,,night_club,1
,ChIJV4IwiQ_j9IgRphq48eA6St0,Backstage Atlanta,2505 Godby Rd,Atlanta,30349,33.617017,-84.471517,0,0,4.4,1724,0.82074651,,"bar, night_club, restaurant, food",1
,ChIJO1JcsMMF9YgRtrXClw_7MxU,Gold Room,2416 Piedmont Rd NE,Atlanta,30324,33.8209886,-84.3683743,0,0,3.7,259,0.6413469218,,"night_club, bar",1
,ChIJI0KsXRnM-YgRCexlgDG8TbU,Edge Nightclub,1258 Gordon Hwy,Augusta,30901,33.4537194,-81.9702174,0,0,4.4,30,0.7370670228,,"night_club, bar",1
,ChIJm01SL-sE9YgRmvRP9_ne7rs,Compound,1008 Brady Ave NW,Atlanta,30318,33.7825803,-84.4140704,0,0,3.5,263,0.6016648058,,night_club,1
,ChIJDeZA_Vam9YgR_3L0OvWhRYs,El Noa Noa,4298 Chamblee Tucker Rd,Tucker,30084,33.8814766,-84.2208022,0,0,3.8,104,0.6424680804,,night_club,1
,ChIJpdY0H9EF9YgRd5mMsqkrANY,Onyx Gentlemen's Club- Atlanta,1888 Cheshire Bridge Rd NE,Atlanta,30324,33.8104304,-84.3612206,0,0,3,138,0.488308653,,night_club,1
,ChIJ4WrN5TOq9YgRK6mRsjdGbAg,Club Libra,4525 Glenwood Rd,Decatur,30032,33.7356397,-84.2319312,0,0,4,63,0.672160078,,"night_club, bar",1
,ChIJLQFACc4F9YgRTx1C90PkUl4,Clubs ATL,2110 Peachtree Rd NW,Atlanta,30309,33.8120261,-84.3926539,0,0,3.5,2,0.5084421879,,night_club,1
